IndexKey,IndexName,Group,Date,SourceDate,Close,PE
NIFTYAUTO,NIFTY Auto,Sectoral,2017-09-30,2017-09-29,10811.25,41.91
NIFTYAUTO,NIFTY Auto,Sectoral,2017-12-31,2017-12-29,12009.7,42.63
NIFTYAUTO,NIFTY Auto,Sectoral,2018-03-31,2018-03-28,10821.35,35.08
NIFTYAUTO,NIFTY Auto,Sectoral,2018-06-30,2018-06-29,10709.05,32.74
NIFTYAUTO,NIFTY Auto,Sectoral,2018-09-30,2018-09-28,9590.25,25.72
NIFTYAUTO,NIFTY Auto,Sectoral,2018-12-31,2018-12-31,9235.55,25.73
NIFTYAUTO,NIFTY Auto,Sectoral,2019-03-31,2019-03-29,8335.35,23.25
NIFTYAUTO,NIFTY Auto,Sectoral,2019-06-30,2019-06-28,7928.05,21.98
NIFTYAUTO,NIFTY Auto,Sectoral,2019-09-30,2019-09-30,7493.15,19.98
NIFTYAUTO,NIFTY Auto,Sectoral,2019-12-31,2019-12-31,8248.3,24.35
NIFTYAUTO,NIFTY Auto,Sectoral,2020-03-31,2020-03-31,4731.3,15.49
NIFTYAUTO,NIFTY Auto,Sectoral,2020-06-30,2020-06-30,6719.15,36.73
NIFTYAUTO,NIFTY Auto,Sectoral,2020-09-30,2020-09-30,7908.1,141.16
NIFTYAUTO,NIFTY Auto,Sectoral,2020-12-31,2020-12-31,9193.5,302.4
NIFTYAUTO,NIFTY Auto,Sectoral,2021-03-31,2021-03-31,9862.45,713.22
NIFTYAUTO,NIFTY Auto,Sectoral,2021-06-30,2021-06-30,10600.35,94.51
NIFTYAUTO,NIFTY Auto,Sectoral,2021-09-30,2021-09-30,10598.45,58.33
NIFTYAUTO,NIFTY Auto,Sectoral,2021-12-31,2021-12-31,10936.9,60.71
NIFTYAUTO,NIFTY Auto,Sectoral,2022-03-31,2022-03-31,10552.1,77.31
NIFTYAUTO,NIFTY Auto,Sectoral,2022-06-30,2022-06-30,11701.15,54.22
NIFTYAUTO,NIFTY Auto,Sectoral,2022-09-30,2022-09-30,12699.3,46.75
NIFTYAUTO,NIFTY Auto,Sectoral,2022-12-31,2022-12-30,12611.7,38.3
NIFTYAUTO,NIFTY Auto,Sectoral,2023-03-31,2023-03-31,12243.8,30.99
NIFTYAUTO,NIFTY Auto,Sectoral,2023-06-30,2023-06-30,15147.65,30.87
NIFTYAUTO,NIFTY Auto,Sectoral,2023-09-30,2023-09-29,16184.4,25.61
NIFTYAUTO,NIFTY Auto,Sectoral,2023-12-31,2023-12-29,18618.2,26.33
NIFTYAUTO,NIFTY Auto,Sectoral,2024-03-31,2024-03-28,21419.1,25.14
NIFTYAUTO,NIFTY Auto,Sectoral,2024-06-30,2024-06-28,25200.6,24.45
NIFTYAUTO,NIFTY Auto,Sectoral,2024-09-30,2024-09-30,27027.2,26.47
NIFTYAUTO,NIFTY Auto,Sectoral,2024-12-31,2024-12-31,22834,22.29
NIFTYAUTO,NIFTY Auto,Sectoral,2025-03-31,2025-03-28,21295.5,20.82
NIFTYAUTO,NIFTY Auto,Sectoral,2025-06-30,2025-06-30,23872.55,24.91
NIFTYAUTO,NIFTY Auto,Sectoral,2025-09-30,2025-09-30,26542.35,27.52
NIFTYAUTO,NIFTY Auto,Sectoral,2025-12-31,2025-12-31,28189.6,30.61
NIFTYAUTO,NIFTY Auto,Sectoral,2026-03-31,2026-03-30,23769.6,28.1
NIFTYAUTO,NIFTY Auto,Sectoral,2026-06-30,2026-06-30,26479.8,30.55
NIFTYBANK,NIFTY Bank,Sectoral,2015-12-31,2015-12-31,16922.2,17.69
NIFTYBANK,NIFTY Bank,Sectoral,2016-03-31,2016-03-31,16141.65,17.94
NIFTYBANK,NIFTY Bank,Sectoral,2016-06-30,2016-06-30,17935.4,25.8
NIFTYBANK,NIFTY Bank,Sectoral,2016-09-30,2016-09-30,19285.7,28.95
NIFTYBANK,NIFTY Bank,Sectoral,2016-12-31,2016-12-30,18177.2,27.29
NIFTYBANK,NIFTY Bank,Sectoral,2017-03-31,2017-03-31,21444.15,29.32
NIFTYBANK,NIFTY Bank,Sectoral,2017-06-30,2017-06-30,23211.2,26.1
NIFTYBANK,NIFTY Bank,Sectoral,2017-09-30,2017-09-29,24053,27.41
NIFTYBANK,NIFTY Bank,Sectoral,2017-12-31,2017-12-29,25539.45,29.57
NIFTYBANK,NIFTY Bank,Sectoral,2018-03-31,2018-03-28,24263.35,29.59
NIFTYBANK,NIFTY Bank,Sectoral,2018-06-30,2018-06-29,26364.2,40.77
NIFTYBANK,NIFTY Bank,Sectoral,2018-09-30,2018-09-28,25119.85,53.65
NIFTYBANK,NIFTY Bank,Sectoral,2018-12-31,2018-12-31,27160.2,54.61
NIFTYBANK,NIFTY Bank,Sectoral,2019-03-31,2019-03-29,30426.8,64.82
NIFTYBANK,NIFTY Bank,Sectoral,2019-06-30,2019-06-28,31105.2,67.29
NIFTYBANK,NIFTY Bank,Sectoral,2019-09-30,2019-09-30,29103.15,38.87
NIFTYBANK,NIFTY Bank,Sectoral,2019-12-31,2019-12-31,32161.65,40.8
NIFTYBANK,NIFTY Bank,Sectoral,2020-03-31,2020-03-31,19144,20.68
NIFTYBANK,NIFTY Bank,Sectoral,2020-06-30,2020-06-30,21370.15,22.95
NIFTYBANK,NIFTY Bank,Sectoral,2020-09-30,2020-09-30,21451.8,23.73
NIFTYBANK,NIFTY Bank,Sectoral,2020-12-31,2020-12-31,31264.05,30.09
NIFTYBANK,NIFTY Bank,Sectoral,2021-03-31,2021-03-31,33303.9,25.87
NIFTYBANK,NIFTY Bank,Sectoral,2021-06-30,2021-06-30,34772.2,23.75
NIFTYBANK,NIFTY Bank,Sectoral,2021-09-30,2021-09-30,37425.1,24.32
NIFTYBANK,NIFTY Bank,Sectoral,2021-12-31,2021-12-31,35481.7,22.33
NIFTYBANK,NIFTY Bank,Sectoral,2022-03-31,2022-03-31,36373.6,20.51
NIFTYBANK,NIFTY Bank,Sectoral,2022-06-30,2022-06-30,33425.1,16.65
NIFTYBANK,NIFTY Bank,Sectoral,2022-09-30,2022-09-30,38631.95,17.97
NIFTYBANK,NIFTY Bank,Sectoral,2022-12-31,2022-12-30,42986.45,18.08
NIFTYBANK,NIFTY Bank,Sectoral,2023-03-31,2023-03-31,40608.65,15.56
NIFTYBANK,NIFTY Bank,Sectoral,2023-06-30,2023-06-30,44747.35,16.81
NIFTYBANK,NIFTY Bank,Sectoral,2023-09-30,2023-09-29,44584.55,16.39
NIFTYBANK,NIFTY Bank,Sectoral,2023-12-31,2023-12-29,48292.25,16.6
NIFTYBANK,NIFTY Bank,Sectoral,2024-03-31,2024-03-28,47124.6,15.84
NIFTYBANK,NIFTY Bank,Sectoral,2024-06-30,2024-06-28,52342.25,15.97
NIFTYBANK,NIFTY Bank,Sectoral,2024-09-30,2024-09-30,52978.1,14.84
NIFTYBANK,NIFTY Bank,Sectoral,2024-12-31,2024-12-31,50860.2,13.68
NIFTYBANK,NIFTY Bank,Sectoral,2025-03-31,2025-03-28,51564.85,13.18
NIFTYBANK,NIFTY Bank,Sectoral,2025-06-30,2025-06-30,57312.75,15.19
NIFTYBANK,NIFTY Bank,Sectoral,2025-09-30,2025-09-30,54635.85,15.09
NIFTYBANK,NIFTY Bank,Sectoral,2025-12-31,2025-12-31,59581.85,16.4
NIFTYBANK,NIFTY Bank,Sectoral,2026-03-31,2026-03-30,50275.35,13.38
NIFTYBANK,NIFTY Bank,Sectoral,2026-06-30,2026-06-30,57542.9,14.46
NIFTYCAPITALGOODS,NIFTY Capital Goods,Sectoral,2026-06-30,2026-06-30,17408.66,49.53
NIFTYCAPITALMARKETS,NIFTY Capital Markets,Strategy / Thematic / Other,2024-09-30,2024-09-30,3419.89,45.93
NIFTYCAPITALMARKETS,NIFTY Capital Markets,Strategy / Thematic / Other,2024-12-31,2024-12-31,4027.75,46.1
NIFTYCAPITALMARKETS,NIFTY Capital Markets,Strategy / Thematic / Other,2025-03-31,2025-03-28,3415.75,36.23
NIFTYCAPITALMARKETS,NIFTY Capital Markets,Strategy / Thematic / Other,2025-06-30,2025-06-30,4730.1,48.04
NIFTYCAPITALMARKETS,NIFTY Capital Markets,Strategy / Thematic / Other,2025-09-30,2025-09-30,4143.65,40.79
NIFTYCAPITALMARKETS,NIFTY Capital Markets,Strategy / Thematic / Other,2025-12-31,2025-12-31,4656.3,45.37
NIFTYCAPITALMARKETS,NIFTY Capital Markets,Strategy / Thematic / Other,2026-03-31,2026-03-30,4251.8,39.6
NIFTYCAPITALMARKETS,NIFTY Capital Markets,Strategy / Thematic / Other,2026-06-30,2026-06-30,5447.4,47.67
NIFTYCEMENT,NIFTY Cement,Sectoral,2026-03-31,2026-03-30,13767.34,26.71
NIFTYCEMENT,NIFTY Cement,Sectoral,2026-06-30,2026-06-30,14859.4,28.18
NIFTYCHEMICALS,NIFTY Chemicals,Sectoral,2025-03-31,2025-03-28,27879.52,53.22
NIFTYCHEMICALS,NIFTY Chemicals,Sectoral,2025-06-30,2025-06-30,31895.46,47.69
NIFTYCHEMICALS,NIFTY Chemicals,Sectoral,2025-09-30,2025-09-30,28611.86,43.49
NIFTYCHEMICALS,NIFTY Chemicals,Sectoral,2025-12-31,2025-12-31,29049.9,39.51
NIFTYCHEMICALS,NIFTY Chemicals,Sectoral,2026-03-31,2026-03-30,24936,35.14
NIFTYCHEMICALS,NIFTY Chemicals,Sectoral,2026-06-30,2026-06-30,29615.5,47.46
NIFTYCOMMERCIALTRANSPORTSERVICES,NIFTY Commercial & Transport Services,Sectoral,2026-06-30,2026-06-30,13531.11,39.91
NIFTYCOMMODITIES,NIFTY Commodities,Strategy / Thematic / Other,2015-12-31,2015-12-31,2432.15,15.15
NIFTYCOMMODITIES,NIFTY Commodities,Strategy / Thematic / Other,2016-03-31,2016-03-31,2438.7,15.69
NIFTYCOMMODITIES,NIFTY Commodities,Strategy / Thematic / Other,2016-06-30,2016-06-30,2709.6,16.4
NIFTYCOMMODITIES,NIFTY Commodities,Strategy / Thematic / Other,2016-09-30,2016-09-30,3029.75,18
NIFTYCOMMODITIES,NIFTY Commodities,Strategy / Thematic / Other,2016-12-31,2016-12-30,3033.8,17.56
NIFTYCOMMODITIES,NIFTY Commodities,Strategy / Thematic / Other,2017-03-31,2017-03-31,3459.15,17.32
NIFTYCOMMODITIES,NIFTY Commodities,Strategy / Thematic / Other,2017-06-30,2017-06-30,3413.95,15.32
NIFTYCOMMODITIES,NIFTY Commodities,Strategy / Thematic / Other,2017-09-30,2017-09-29,3751.2,18.1
NIFTYCOMMODITIES,NIFTY Commodities,Strategy / Thematic / Other,2017-12-31,2017-12-29,4087.95,18.65
NIFTYCOMMODITIES,NIFTY Commodities,Strategy / Thematic / Other,2018-03-31,2018-03-28,3680.65,16.62
NIFTYCOMMODITIES,NIFTY Commodities,Strategy / Thematic / Other,2018-06-30,2018-06-29,3506.6,16.41
NIFTYCOMMODITIES,NIFTY Commodities,Strategy / Thematic / Other,2018-09-30,2018-09-28,3686.5,16.24
NIFTYCOMMODITIES,NIFTY Commodities,Strategy / Thematic / Other,2018-12-31,2018-12-31,3431.2,14.82
NIFTYCOMMODITIES,NIFTY Commodities,Strategy / Thematic / Other,2019-03-31,2019-03-29,3625.8,14.9
NIFTYCOMMODITIES,NIFTY Commodities,Strategy / Thematic / Other,2019-06-30,2019-06-28,3635.5,14.24
NIFTYCOMMODITIES,NIFTY Commodities,Strategy / Thematic / Other,2019-09-30,2019-09-30,3312.2,13.9
NIFTYCOMMODITIES,NIFTY Commodities,Strategy / Thematic / Other,2019-12-31,2019-12-31,3432.1,13.74
NIFTYCOMMODITIES,NIFTY Commodities,Strategy / Thematic / Other,2020-03-31,2020-03-31,2295.05,10.22
NIFTYCOMMODITIES,NIFTY Commodities,Strategy / Thematic / Other,2020-06-30,2020-06-30,2860,16.35
NIFTYCOMMODITIES,NIFTY Commodities,Strategy / Thematic / Other,2020-09-30,2020-09-30,3110.95,19.04
NIFTYCOMMODITIES,NIFTY Commodities,Strategy / Thematic / Other,2020-12-31,2020-12-31,3800.6,22.96
NIFTYCOMMODITIES,NIFTY Commodities,Strategy / Thematic / Other,2021-03-31,2021-03-31,4473.75,22.75
NIFTYCOMMODITIES,NIFTY Commodities,Strategy / Thematic / Other,2021-06-30,2021-06-30,5138.65,13.89
NIFTYCOMMODITIES,NIFTY Commodities,Strategy / Thematic / Other,2021-09-30,2021-09-30,5700.3,11.58
NIFTYCOMMODITIES,NIFTY Commodities,Strategy / Thematic / Other,2021-12-31,2021-12-31,5580.55,9.53
NIFTYCOMMODITIES,NIFTY Commodities,Strategy / Thematic / Other,2022-03-31,2022-03-31,5995.2,9.49
NIFTYCOMMODITIES,NIFTY Commodities,Strategy / Thematic / Other,2022-06-30,2022-06-30,5021.45,7.8
NIFTYCOMMODITIES,NIFTY Commodities,Strategy / Thematic / Other,2022-09-30,2022-09-30,5562.15,9.77
NIFTYCOMMODITIES,NIFTY Commodities,Strategy / Thematic / Other,2022-12-31,2022-12-30,5944.1,12.94
NIFTYCOMMODITIES,NIFTY Commodities,Strategy / Thematic / Other,2023-03-31,2023-03-31,5554.2,13.54
NIFTYCOMMODITIES,NIFTY Commodities,Strategy / Thematic / Other,2023-06-30,2023-06-30,6034.25,16.14
NIFTYCOMMODITIES,NIFTY Commodities,Strategy / Thematic / Other,2023-09-30,2023-09-29,6487.05,14.66
NIFTYCOMMODITIES,NIFTY Commodities,Strategy / Thematic / Other,2023-12-31,2023-12-29,7715.8,15.17
NIFTYCOMMODITIES,NIFTY Commodities,Strategy / Thematic / Other,2024-03-31,2024-03-28,8331.65,15.67
NIFTYCOMMODITIES,NIFTY Commodities,Strategy / Thematic / Other,2024-06-30,2024-06-28,9266.7,17.73
NIFTYCOMMODITIES,NIFTY Commodities,Strategy / Thematic / Other,2024-09-30,2024-09-30,9825.75,20.84
NIFTYCOMMODITIES,NIFTY Commodities,Strategy / Thematic / Other,2024-12-31,2024-12-31,8120.55,18.09
NIFTYCOMMODITIES,NIFTY Commodities,Strategy / Thematic / Other,2025-03-31,2025-03-28,8468.7,18.52
NIFTYCOMMODITIES,NIFTY Commodities,Strategy / Thematic / Other,2025-06-30,2025-06-30,8937.95,18.53
NIFTYCOMMODITIES,NIFTY Commodities,Strategy / Thematic / Other,2025-09-30,2025-09-30,8985.9,17.26
NIFTYCOMMODITIES,NIFTY Commodities,Strategy / Thematic / Other,2025-12-31,2025-12-31,9515.15,16.75
NIFTYCOMMODITIES,NIFTY Commodities,Strategy / Thematic / Other,2026-03-31,2026-03-30,9127.75,15.34
NIFTYCOMMODITIES,NIFTY Commodities,Strategy / Thematic / Other,2026-06-30,2026-06-30,9792.95,14.16
NIFTYCONGLOMERATE50,NIFTY Conglomerate 50,Strategy / Thematic / Other,2025-09-30,2025-09-30,14170.28,28.36
NIFTYCONGLOMERATE50,NIFTY Conglomerate 50,Strategy / Thematic / Other,2025-12-31,2025-12-31,15043.19,29.31
NIFTYCONGLOMERATE50,NIFTY Conglomerate 50,Strategy / Thematic / Other,2026-03-31,2026-03-30,12787.65,25.74
NIFTYCONGLOMERATE50,NIFTY Conglomerate 50,Strategy / Thematic / Other,2026-06-30,2026-06-30,14639.6,23.99
NIFTYCONSTRUCTION,NIFTY Construction,Sectoral,2026-06-30,2026-06-30,12875.09,20.83
NIFTYCONSUMERDURABLES,NIFTY Consumer Durables,Sectoral,2020-03-31,2020-03-31,12316.12,40.92
NIFTYCONSUMERDURABLES,NIFTY Consumer Durables,Sectoral,2020-06-30,2020-06-30,13254.86,44.51
NIFTYCONSUMERDURABLES,NIFTY Consumer Durables,Sectoral,2020-09-30,2020-09-30,15688.28,73.9
NIFTYCONSUMERDURABLES,NIFTY Consumer Durables,Sectoral,2020-12-31,2020-12-31,19944.95,101.01
NIFTYCONSUMERDURABLES,NIFTY Consumer Durables,Sectoral,2021-03-31,2021-03-31,21390.93,87.94
NIFTYCONSUMERDURABLES,NIFTY Consumer Durables,Sectoral,2021-06-30,2021-06-30,22999.27,77.08
NIFTYCONSUMERDURABLES,NIFTY Consumer Durables,Sectoral,2021-09-30,2021-09-30,27087.2,77.88
NIFTYCONSUMERDURABLES,NIFTY Consumer Durables,Sectoral,2021-12-31,2021-12-31,29138.95,72.97
NIFTYCONSUMERDURABLES,NIFTY Consumer Durables,Sectoral,2022-03-31,2022-03-31,27141.25,63.3
NIFTYCONSUMERDURABLES,NIFTY Consumer Durables,Sectoral,2022-06-30,2022-06-30,22820.05,56.6
NIFTYCONSUMERDURABLES,NIFTY Consumer Durables,Sectoral,2022-09-30,2022-09-30,27181.9,58.07
NIFTYCONSUMERDURABLES,NIFTY Consumer Durables,Sectoral,2022-12-31,2022-12-30,25296.7,56.48
NIFTYCONSUMERDURABLES,NIFTY Consumer Durables,Sectoral,2023-03-31,2023-03-31,24035.1,56.93
NIFTYCONSUMERDURABLES,NIFTY Consumer Durables,Sectoral,2023-06-30,2023-06-30,27130.05,60.64
NIFTYCONSUMERDURABLES,NIFTY Consumer Durables,Sectoral,2023-09-30,2023-09-29,28948.9,63.3
NIFTYCONSUMERDURABLES,NIFTY Consumer Durables,Sectoral,2023-12-31,2023-12-29,31132.35,68.63
NIFTYCONSUMERDURABLES,NIFTY Consumer Durables,Sectoral,2024-03-31,2024-03-28,32337.5,71.36
NIFTYCONSUMERDURABLES,NIFTY Consumer Durables,Sectoral,2024-06-30,2024-06-28,38357.9,88.57
NIFTYCONSUMERDURABLES,NIFTY Consumer Durables,Sectoral,2024-09-30,2024-09-30,43688.85,92.6
NIFTYCONSUMERDURABLES,NIFTY Consumer Durables,Sectoral,2024-12-31,2024-12-31,41805.8,87.48
NIFTYCONSUMERDURABLES,NIFTY Consumer Durables,Sectoral,2025-03-31,2025-03-28,35652.2,71.88
NIFTYCONSUMERDURABLES,NIFTY Consumer Durables,Sectoral,2025-06-30,2025-06-30,38441.7,69.36
NIFTYCONSUMERDURABLES,NIFTY Consumer Durables,Sectoral,2025-09-30,2025-09-30,37114.5,67.54
NIFTYCONSUMERDURABLES,NIFTY Consumer Durables,Sectoral,2025-12-31,2025-12-31,36756,61.25
NIFTYCONSUMERDURABLES,NIFTY Consumer Durables,Sectoral,2026-03-31,2026-03-30,33023.3,53.19
NIFTYCONSUMERDURABLES,NIFTY Consumer Durables,Sectoral,2026-06-30,2026-06-30,36442.85,65.56
NIFTYCONSUMERSERVICES,NIFTY Consumer Services,Sectoral,2026-06-30,2026-06-30,3464.63,119.17
NIFTYCOREHOUSING,NIFTY Core Housing,Strategy / Thematic / Other,2023-06-30,2023-06-30,11683.44,30.05
NIFTYCOREHOUSING,NIFTY Core Housing,Strategy / Thematic / Other,2023-09-30,2023-09-29,12374.91,34.62
NIFTYCOREHOUSING,NIFTY Core Housing,Strategy / Thematic / Other,2023-12-31,2023-12-29,14311.64,35.69
NIFTYCOREHOUSING,NIFTY Core Housing,Strategy / Thematic / Other,2024-03-31,2024-03-28,14428.62,35.05
NIFTYCOREHOUSING,NIFTY Core Housing,Strategy / Thematic / Other,2024-06-30,2024-06-28,17074.9,40.02
NIFTYCOREHOUSING,NIFTY Core Housing,Strategy / Thematic / Other,2024-09-30,2024-09-30,17853.22,42.24
NIFTYCOREHOUSING,NIFTY Core Housing,Strategy / Thematic / Other,2024-12-31,2024-12-31,16387.4,45.39
NIFTYCOREHOUSING,NIFTY Core Housing,Strategy / Thematic / Other,2025-03-31,2025-03-28,14971.4,36.84
NIFTYCOREHOUSING,NIFTY Core Housing,Strategy / Thematic / Other,2025-06-30,2025-06-30,16253.2,39.32
NIFTYCOREHOUSING,NIFTY Core Housing,Strategy / Thematic / Other,2025-09-30,2025-09-30,15661.95,37.22
NIFTYCOREHOUSING,NIFTY Core Housing,Strategy / Thematic / Other,2025-12-31,2025-12-31,15504.35,34.36
NIFTYCOREHOUSING,NIFTY Core Housing,Strategy / Thematic / Other,2026-03-31,2026-03-30,12986.1,28.8
NIFTYCOREHOUSING,NIFTY Core Housing,Strategy / Thematic / Other,2026-06-30,2026-06-30,15261.25,33.08
NIFTYCPSE,NIFTY Cpse,Strategy / Thematic / Other,2015-12-31,2015-12-31,2078.55,11.57
NIFTYCPSE,NIFTY Cpse,Strategy / Thematic / Other,2016-03-31,2016-03-31,1844.8,9.88
NIFTYCPSE,NIFTY Cpse,Strategy / Thematic / Other,2016-06-30,2016-06-30,1967.2,10.57
NIFTYCPSE,NIFTY Cpse,Strategy / Thematic / Other,2016-09-30,2016-09-30,2228.6,11.84
NIFTYCPSE,NIFTY Cpse,Strategy / Thematic / Other,2016-12-31,2016-12-30,2346.45,11.44
NIFTYCPSE,NIFTY Cpse,Strategy / Thematic / Other,2017-03-31,2017-03-31,2539.6,11.63
NIFTYCPSE,NIFTY Cpse,Strategy / Thematic / Other,2017-06-30,2017-06-30,2332.3,10.87
NIFTYCPSE,NIFTY Cpse,Strategy / Thematic / Other,2017-09-30,2017-09-29,2521.55,12.42
NIFTYCPSE,NIFTY Cpse,Strategy / Thematic / Other,2017-12-31,2017-12-29,2683.4,13.29
NIFTYCPSE,NIFTY Cpse,Strategy / Thematic / Other,2018-03-31,2018-03-28,2419.5,11.39
NIFTYCPSE,NIFTY Cpse,Strategy / Thematic / Other,2018-06-30,2018-06-29,2221.9,10.12
NIFTYCPSE,NIFTY Cpse,Strategy / Thematic / Other,2018-09-30,2018-09-28,2279.7,11.04
NIFTYCPSE,NIFTY Cpse,Strategy / Thematic / Other,2018-12-31,2018-12-31,2064.95,9.26
NIFTYCPSE,NIFTY Cpse,Strategy / Thematic / Other,2019-03-31,2019-03-29,2269.75,9.22
NIFTYCPSE,NIFTY Cpse,Strategy / Thematic / Other,2019-06-30,2019-06-28,2364.95,9.37
NIFTYCPSE,NIFTY Cpse,Strategy / Thematic / Other,2019-09-30,2019-09-30,1963.5,8.33
NIFTYCPSE,NIFTY Cpse,Strategy / Thematic / Other,2019-12-31,2019-12-31,1935.9,8.76
NIFTYCPSE,NIFTY Cpse,Strategy / Thematic / Other,2020-03-31,2020-03-31,1315.55,6.84
NIFTYCPSE,NIFTY Cpse,Strategy / Thematic / Other,2020-06-30,2020-06-30,1440.55,7.27
NIFTYCPSE,NIFTY Cpse,Strategy / Thematic / Other,2020-09-30,2020-09-30,1322.4,8.42
NIFTYCPSE,NIFTY Cpse,Strategy / Thematic / Other,2020-12-31,2020-12-31,1628.65,10.86
NIFTYCPSE,NIFTY Cpse,Strategy / Thematic / Other,2021-03-31,2021-03-31,1773.8,10.08
NIFTYCPSE,NIFTY Cpse,Strategy / Thematic / Other,2021-06-30,2021-06-30,2052.65,8.41
NIFTYCPSE,NIFTY Cpse,Strategy / Thematic / Other,2021-09-30,2021-09-30,2362.55,8.14
NIFTYCPSE,NIFTY Cpse,Strategy / Thematic / Other,2021-12-31,2021-12-31,2263.45,6.65
NIFTYCPSE,NIFTY Cpse,Strategy / Thematic / Other,2022-03-31,2022-03-31,2501.15,6.88
NIFTYCPSE,NIFTY Cpse,Strategy / Thematic / Other,2022-06-30,2022-06-30,2461.9,6.37
NIFTYCPSE,NIFTY Cpse,Strategy / Thematic / Other,2022-09-30,2022-09-30,2563.15,6.33
NIFTYCPSE,NIFTY Cpse,Strategy / Thematic / Other,2022-12-31,2022-12-30,2798.05,7.19
NIFTYCPSE,NIFTY Cpse,Strategy / Thematic / Other,2023-03-31,2023-03-31,2916.95,7.04
NIFTYCPSE,NIFTY Cpse,Strategy / Thematic / Other,2023-06-30,2023-06-30,3257.95,8.26
NIFTYCPSE,NIFTY Cpse,Strategy / Thematic / Other,2023-09-30,2023-09-29,3909.9,9.41
NIFTYCPSE,NIFTY Cpse,Strategy / Thematic / Other,2023-12-31,2023-12-29,4860.45,10.64
NIFTYCPSE,NIFTY Cpse,Strategy / Thematic / Other,2024-03-31,2024-03-28,5759.35,12.56
NIFTYCPSE,NIFTY Cpse,Strategy / Thematic / Other,2024-06-30,2024-06-28,6806.75,13.83
NIFTYCPSE,NIFTY Cpse,Strategy / Thematic / Other,2024-09-30,2024-09-30,7258.05,14.71
NIFTYCPSE,NIFTY Cpse,Strategy / Thematic / Other,2024-12-31,2024-12-31,6088.1,12.7
NIFTYCPSE,NIFTY Cpse,Strategy / Thematic / Other,2025-03-31,2025-03-28,6139.8,13.02
NIFTYCPSE,NIFTY Cpse,Strategy / Thematic / Other,2025-06-30,2025-06-30,6637,13.95
NIFTYCPSE,NIFTY Cpse,Strategy / Thematic / Other,2025-09-30,2025-09-30,6459.35,13.57
NIFTYCPSE,NIFTY Cpse,Strategy / Thematic / Other,2025-12-31,2025-12-31,6365.25,13.27
NIFTYCPSE,NIFTY Cpse,Strategy / Thematic / Other,2026-03-31,2026-03-30,6900.85,14.23
NIFTYCPSE,NIFTY Cpse,Strategy / Thematic / Other,2026-06-30,2026-06-30,6697.2,12.76
NIFTYDIVIDENDOPPORTUNITIES50,NIFTY Dividend Opportunities 50,Strategy / Thematic / Other,2015-12-31,2015-12-31,1914.7,16.47
NIFTYDIVIDENDOPPORTUNITIES50,NIFTY Dividend Opportunities 50,Strategy / Thematic / Other,2016-03-31,2016-03-31,1813.6,15.66
NIFTYDIVIDENDOPPORTUNITIES50,NIFTY Dividend Opportunities 50,Strategy / Thematic / Other,2016-06-30,2016-06-30,1959.7,20.18
NIFTYDIVIDENDOPPORTUNITIES50,NIFTY Dividend Opportunities 50,Strategy / Thematic / Other,2016-09-30,2016-09-30,2109.95,22.77
NIFTYDIVIDENDOPPORTUNITIES50,NIFTY Dividend Opportunities 50,Strategy / Thematic / Other,2016-12-31,2016-12-30,2104.55,15.87
NIFTYDIVIDENDOPPORTUNITIES50,NIFTY Dividend Opportunities 50,Strategy / Thematic / Other,2017-03-31,2017-03-31,2328.85,16.69
NIFTYDIVIDENDOPPORTUNITIES50,NIFTY Dividend Opportunities 50,Strategy / Thematic / Other,2017-06-30,2017-06-30,2361.9,16.82
NIFTYDIVIDENDOPPORTUNITIES50,NIFTY Dividend Opportunities 50,Strategy / Thematic / Other,2017-09-30,2017-09-29,2434.45,18.15
NIFTYDIVIDENDOPPORTUNITIES50,NIFTY Dividend Opportunities 50,Strategy / Thematic / Other,2017-12-31,2017-12-29,2637.4,18.54
NIFTYDIVIDENDOPPORTUNITIES50,NIFTY Dividend Opportunities 50,Strategy / Thematic / Other,2018-03-31,2018-03-28,2522.8,16.85
NIFTYDIVIDENDOPPORTUNITIES50,NIFTY Dividend Opportunities 50,Strategy / Thematic / Other,2018-06-30,2018-06-29,2600,16.5
NIFTYDIVIDENDOPPORTUNITIES50,NIFTY Dividend Opportunities 50,Strategy / Thematic / Other,2018-09-30,2018-09-28,2664.4,16.4
NIFTYDIVIDENDOPPORTUNITIES50,NIFTY Dividend Opportunities 50,Strategy / Thematic / Other,2018-12-31,2018-12-31,2589.1,15.79
NIFTYDIVIDENDOPPORTUNITIES50,NIFTY Dividend Opportunities 50,Strategy / Thematic / Other,2019-03-31,2019-03-29,2701.25,15.84
NIFTYDIVIDENDOPPORTUNITIES50,NIFTY Dividend Opportunities 50,Strategy / Thematic / Other,2019-06-30,2019-06-28,2668.85,15.16
NIFTYDIVIDENDOPPORTUNITIES50,NIFTY Dividend Opportunities 50,Strategy / Thematic / Other,2019-09-30,2019-09-30,2564.9,15.18
NIFTYDIVIDENDOPPORTUNITIES50,NIFTY Dividend Opportunities 50,Strategy / Thematic / Other,2019-12-31,2019-12-31,2537.1,14.66
NIFTYDIVIDENDOPPORTUNITIES50,NIFTY Dividend Opportunities 50,Strategy / Thematic / Other,2020-03-31,2020-03-31,1941.25,11.28
NIFTYDIVIDENDOPPORTUNITIES50,NIFTY Dividend Opportunities 50,Strategy / Thematic / Other,2020-06-30,2020-06-30,2253.45,14.4
